"","X","date","PL","plr"
"2284",2284,2016-07-26,-40665.950452412,0
"2285",2285,2016-07-27,0,0
"2286",2286,2016-07-28,0,0
"2287",2287,2016-07-29,0,0
"2288",2288,2016-08-02,298281.28046,0
"2289",2289,2016-08-03,0,0
"2290",2290,2016-08-04,0,0
"2291",2291,2016-08-05,0,0
"2292",2292,2016-08-08,0,0
"2293",2293,2016-08-09,-165898.422373968,0
"2294",2294,2016-08-10,0,0
"2295",2295,2016-08-11,0,0
"2296",2296,2016-08-12,0,0
"2297",2297,2016-08-15,0,0
"2298",2298,2016-08-16,212067.61864,0
"2299",2299,2016-08-17,0,0
"2300",2300,2016-08-18,0,0
"2301",2301,2016-08-19,0,0
"2302",2302,2016-08-22,0,0
"2303",2303,2016-08-23,69595.3984957646,0
"2304",2304,2016-08-24,0,0
"2305",2305,2016-08-25,0,0
"2306",2306,2016-08-26,0,0
"2307",2307,2016-08-29,0,0
"2308",2308,2016-08-30,-41785.9997376869,0
"2309",2309,2016-08-31,0,0
"2310",2310,2016-09-01,0,0
"2311",2311,2016-09-02,0,0
"2312",2312,2016-09-06,11056.8551386056,0
"2313",2313,2016-09-07,0,0
"2314",2314,2016-09-08,0,0
"2315",2315,2016-09-09,0,0
"2316",2316,2016-09-12,0,0
"2317",2317,2016-09-13,-162372.046988579,0
"2318",2318,2016-09-14,0,0
"2319",2319,2016-09-15,0,0
"2320",2320,2016-09-16,0,0
"2321",2321,2016-09-19,0,0
"2322",2322,2016-09-20,-68629.1131093788,0
"2323",2323,2016-09-21,0,0
"2324",2324,2016-09-22,0,0
"2325",2325,2016-09-23,0,0
"2326",2326,2016-09-26,0,0
"2327",2327,2016-09-27,31491.9465897814,0
"2328",2328,2016-09-28,0,0
"2329",2329,2016-09-29,0,0
"2330",2330,2016-09-30,0,0
"2331",2331,2016-10-03,0,0
"2332",2332,2016-10-04,208708.246652799,0
"2333",2333,2016-10-05,0,0
"2334",2334,2016-10-06,0,0
"2335",2335,2016-10-07,0,0
"2336",2336,2016-10-10,0,0
"2337",2337,2016-10-11,231636.881216591,0
"2338",2338,2016-10-12,0,0
"2339",2339,2016-10-13,0,0
"2340",2340,2016-10-14,0,0
"2341",2341,2016-10-17,0,0
"2342",2342,2016-10-18,38229.439397141,0
"2343",2343,2016-10-19,0,0
"2344",2344,2016-10-20,0,0
"2345",2345,2016-10-21,0,0
"2346",2346,2016-10-24,0,0
"2347",2347,2016-10-25,89627.8808478673,0
"2348",2348,2016-10-26,0,0
"2349",2349,2016-10-27,0,0
"2350",2350,2016-10-28,0,0
"2351",2351,2016-10-31,0,0
"2352",2352,2016-11-01,67054.421529889,0
"2353",2353,2016-11-02,0,0
"2354",2354,2016-11-03,0,0
"2355",2355,2016-11-04,0,0
"2356",2356,2016-11-07,0,0
"2357",2357,2016-11-08,-36722.0317395446,0
"2358",2358,2016-11-09,0,0
"2359",2359,2016-11-10,0,0
"2360",2360,2016-11-11,0,0
"2361",2361,2016-11-14,0,0
"2362",2362,2016-11-15,-140374.7965416,0
"2363",2363,2016-11-16,0,0
"2364",2364,2016-11-17,0,0
"2365",2365,2016-11-18,0,0
"2366",2366,2016-11-21,0,0
"2367",2367,2016-11-22,-45714.0206600012,0
"2368",2368,2016-11-23,0,0
"2369",2369,2016-11-25,0,0
"2370",2370,2016-11-28,0,0
"2371",2371,2016-11-29,56361.4052484551,0
"2372",2372,2016-11-30,0,0
"2373",2373,2016-12-01,0,0
"2374",2374,2016-12-02,0,0
"2375",2375,2016-12-05,0,0
"2376",2376,2016-12-06,-136813.476692786,0
"2377",2377,2016-12-07,0,0
"2378",2378,2016-12-08,0,0
"2379",2379,2016-12-09,0,0
"2380",2380,2016-12-12,0,0
"2381",2381,2016-12-13,-287715.47844,0
"2382",2382,2016-12-14,0,0
"2383",2383,2016-12-15,0,0
"2384",2384,2016-12-16,0,0
"2385",2385,2016-12-19,0,0
"2386",2386,2016-12-20,-169762.822900001,0
"2387",2387,2016-12-21,0,0
"2388",2388,2016-12-22,0,0
"2389",2389,2016-12-23,0,0
"2390",2390,2016-12-27,-24327.4238400002,0
"2391",2391,2016-12-28,0,0
"2392",2392,2016-12-29,0,0
"2393",2393,2016-12-30,0,0
"2394",2394,2017-01-03,-8834.97458140002,0
"2395",2395,2017-01-04,0,0
"2396",2396,2017-01-05,0,0
"2397",2397,2017-01-06,0,0
"2398",2398,2017-01-09,0,0
"2399",2399,2017-01-10,-22438.3989583026,0
"2400",2400,2017-01-11,0,0
"2401",2401,2017-01-12,0,0
"2402",2402,2017-01-13,0,0
"2403",2403,2017-01-17,33135.7399267734,0
"2404",2404,2017-01-18,0,0
"2405",2405,2017-01-19,0,0
"2406",2406,2017-01-20,0,0
"2407",2407,2017-01-23,0,0
"2408",2408,2017-01-24,-11022.3316202848,0
"2409",2409,2017-01-25,0,0
"2410",2410,2017-01-26,0,0
"2411",2411,2017-01-27,0,0
"2412",2412,2017-01-30,0,0
"2413",2413,2017-01-31,-254189.128869795,0
"2414",2414,2017-02-01,0,0
"2415",2415,2017-02-02,0,0
"2416",2416,2017-02-03,0,0
"2417",2417,2017-02-06,0,0
"2418",2418,2017-02-07,7815.14721999995,0
"2419",2419,2017-02-08,0,0
"2420",2420,2017-02-09,0,0
"2421",2421,2017-02-10,0,0
"2422",2422,2017-02-13,0,0
"2423",2423,2017-02-14,-98617.6774799999,0
"2424",2424,2017-02-15,0,0
"2425",2425,2017-02-16,0,0
"2426",2426,2017-02-17,0,0
"2427",2427,2017-02-21,-188457.909679998,0
"2428",2428,2017-02-22,0,0
"2429",2429,2017-02-23,0,0
"2430",2430,2017-02-24,0,0
"2431",2431,2017-02-27,0,0
"2432",2432,2017-02-28,-31369.0922779678,0
"2433",2433,2017-03-01,0,0
"2434",2434,2017-03-02,0,0
"2435",2435,2017-03-03,0,0
"2436",2436,2017-03-06,0,0
"2437",2437,2017-03-07,45780.2167600002,0
"2438",2438,2017-03-08,0,0
"2439",2439,2017-03-09,0,0
"2440",2440,2017-03-10,0,0
"2441",2441,2017-03-13,0,0
"2442",2442,2017-03-14,133067.198639999,0
"2443",2443,2017-03-15,0,0
"2444",2444,2017-03-16,0,0
"2445",2445,2017-03-17,0,0
"2446",2446,2017-03-20,0,0
"2447",2447,2017-03-21,348015.640193086,0
"2448",2448,2017-03-22,0,0
"2449",2449,2017-03-23,0,0
"2450",2450,2017-03-24,0,0
"2451",2451,2017-03-27,0,0
"2452",2452,2017-03-28,73431.2062803436,0
"2453",2453,2017-03-29,0,0
"2454",2454,2017-03-30,0,0
"2455",2455,2017-03-31,0,0
"2456",2456,2017-04-03,0,0
"2457",2457,2017-04-04,-71027.3244421311,0
"2458",2458,2017-04-05,0,0
"2459",2459,2017-04-06,0,0
"2460",2460,2017-04-07,0,0
"2461",2461,2017-04-10,0,0
"2462",2462,2017-04-11,-47004.5987809586,0
"2463",2463,2017-04-12,0,0
"2464",2464,2017-04-13,0,0
"2465",2465,2017-04-18,81044.3322005923,0
"2466",2466,2017-04-19,0,0
"2467",2467,2017-04-20,0,0
"2468",2468,2017-04-21,0,0
"2469",2469,2017-04-24,0,0
"2470",2470,2017-04-25,-111643.519951057,0
"2471",2471,2017-04-26,0,0
"2472",2472,2017-04-27,0,0
"2473",2473,2017-04-28,0,0
"2474",2474,2017-05-02,-54291.9154400011,0
"2475",2475,2017-05-03,0,0
"2476",2476,2017-05-04,0,0
"2477",2477,2017-05-05,0,0
"2478",2478,2017-05-08,0,0
"2479",2479,2017-05-09,12639.02178,0
"2480",2480,2017-05-10,0,0
"2481",2481,2017-05-11,0,0
"2482",2482,2017-05-12,0,0
"2483",2483,2017-05-15,0,0
"2484",2484,2017-05-16,26104.7179599995,0
"2485",2485,2017-05-17,0,0
"2486",2486,2017-05-18,0,0
"2487",2487,2017-05-19,0,0
"2488",2488,2017-05-22,0,0
"2489",2489,2017-05-23,54095.6958422136,0
"2490",2490,2017-05-24,0,0
"2491",2491,2017-05-26,0,0
"2492",2492,2017-05-30,-80631.3248000003,0
"2493",2493,2017-05-31,0,0
"2494",2494,2017-06-01,0,0
"2495",2495,2017-06-02,0,0
"2496",2496,2017-06-06,38654.7626661254,0
"2497",2497,2017-06-07,0,0
"2498",2498,2017-06-08,0,0
"2499",2499,2017-06-09,0,0
"2500",2500,2017-06-12,0,0
"2501",2501,2017-06-13,-56097.2776222595,0
"2502",2502,2017-06-14,0,0
"2503",2503,2017-06-15,0,0
"2504",2504,2017-06-16,0,0
"2505",2505,2017-06-19,0,0
"2506",2506,2017-06-20,217188.948775359,0
"2507",2507,2017-06-21,0,0
"2508",2508,2017-06-22,0,0
"2509",2509,2017-06-23,0,0
"2510",2510,2017-06-26,0,0
"2511",2511,2017-06-27,200525.49518986,0
"2512",2512,2017-06-28,0,0
"2513",2513,2017-06-29,0,0
"2514",2514,2017-06-30,0,0
"2515",2515,2017-07-03,0,0
"2516",2516,2017-07-05,-11649.0957,0
"2517",2517,2017-07-06,0,0
"2518",2518,2017-07-07,0,0
"2519",2519,2017-07-10,0,0
"2520",2520,2017-07-11,-96124.5367060894,0
"2521",2521,2017-07-12,0,0
"2522",2522,2017-07-13,0,0
"2523",2523,2017-07-14,0,0
"2524",2524,2017-07-17,0,0
"2525",2525,2017-07-18,111101.290624063,0
"2526",2526,2017-07-19,0,0
"2527",2527,2017-07-20,0,0
"2528",2528,2017-07-21,0,0
"2529",2529,2017-07-24,0,0
"2530",2530,2017-07-25,71391.1922985635,0
"2531",2531,2017-07-26,0,0
"2532",2532,2017-07-27,0,0
"2533",2533,2017-07-28,0,0
"2534",2534,2017-07-31,0,0
"2535",2535,2017-08-02,19919.922,0
"2536",2536,2017-08-03,0,0
"2537",2537,2017-08-04,0,0
"2538",2538,2017-08-07,0,0
"2539",2539,2017-08-08,-99809.4101461301,0
"2540",2540,2017-08-09,0,0
"2541",2541,2017-08-10,0,0
"2542",2542,2017-08-11,0,0
"2543",2543,2017-08-14,0,0
"2544",2544,2017-08-15,-222.052716090811,0
"2545",2545,2017-08-16,0,0
"2546",2546,2017-08-17,0,0
"2547",2547,2017-08-18,0,0
"2548",2548,2017-08-21,0,0
"2549",2549,2017-08-22,306584.960922078,0
"2550",2550,2017-08-23,0,0
"2551",2551,2017-08-24,0,0
"2552",2552,2017-08-25,0,0
"2553",2553,2017-08-28,0,0
"2554",2554,2017-08-29,-54.5064980980824,0
"2555",2555,2017-08-30,0,0
"2556",2556,2017-08-31,0,0
"2557",2557,2017-09-01,0,0
"2558",2558,2017-09-05,-13919.6300000002,0
"2559",2559,2017-09-06,0,0
"2560",2560,2017-09-07,0,0
"2561",2561,2017-09-08,0,0
"2562",2562,2017-09-11,0,0
"2563",2563,2017-09-12,-86332.2228199998,0
"2564",2564,2017-09-13,0,0
"2565",2565,2017-09-14,0,0
"2566",2566,2017-09-15,0,0
"2567",2567,2017-09-18,0,0
"2568",2568,2017-09-19,-42032.9407400012,0
"2569",2569,2017-09-20,0,0
"2570",2570,2017-09-21,0,0
"2571",2571,2017-09-22,0,0
"2572",2572,2017-09-25,0,0
"2573",2573,2017-09-26,-1322.65661310139,0
"2574",2574,2017-09-27,0,0
"2575",2575,2017-09-28,0,0
"2576",2576,2017-09-29,0,0
"2577",2577,2017-10-02,0,0
"2578",2578,2017-10-03,-45653.0645000003,0
"2579",2579,2017-10-04,0,0
"2580",2580,2017-10-05,0,0
"2581",2581,2017-10-06,0,0
"2582",2582,2017-10-09,0,0
"2583",2583,2017-10-10,26757.5964600003,0
"2584",2584,2017-10-11,0,0
"2585",2585,2017-10-12,0,0
"2586",2586,2017-10-13,0,0
"2587",2587,2017-10-16,0,0
"2588",2588,2017-10-17,-15344.7901999994,0
"2589",2589,2017-10-18,0,0
"2590",2590,2017-10-19,0,0
"2591",2591,2017-10-20,0,0
"2592",2592,2017-10-23,0,0
"2593",2593,2017-10-24,-22815.437865045,0
"2594",2594,2017-10-25,0,0
"2595",2595,2017-10-26,0,0
"2596",2596,2017-10-27,0,0
"2597",2597,2017-10-30,0,0
"2598",2598,2017-10-31,-57572.3172914854,0
"2599",2599,2017-11-01,0,0
"2600",2600,2017-11-02,0,0
"2601",2601,2017-11-03,0,0
"2602",2602,2017-11-06,0,0
"2603",2603,2017-11-07,138031.74292,0
"2604",2604,2017-11-08,0,0
"2605",2605,2017-11-09,0,0
"2606",2606,2017-11-10,0,0
"2607",2607,2017-11-13,0,0
"2608",2608,2017-11-14,-39003.2465736036,0
"2609",2609,2017-11-15,0,0
"2610",2610,2017-11-16,0,0
"2611",2611,2017-11-17,0,0
"2612",2612,2017-11-20,0,0
"2613",2613,2017-11-21,61677.9809063975,0
"2614",2614,2017-11-22,0,0
"2615",2615,2017-11-24,0,0
"2616",2616,2017-11-27,0,0
"2617",2617,2017-11-28,-65954.082034106,0
"2618",2618,2017-11-29,0,0
"2619",2619,2017-11-30,0,0
"2620",2620,2017-12-01,0,0
"2621",2621,2017-12-04,0,0
"2622",2622,2017-12-05,61101.555965201,0
"2623",2623,2017-12-06,0,0
"2624",2624,2017-12-07,0,0
"2625",2625,2017-12-08,0,0
"2626",2626,2017-12-11,0,0
"2627",2627,2017-12-12,-132971.855459997,0
"2628",2628,2017-12-13,0,0
"2629",2629,2017-12-14,0,0
"2630",2630,2017-12-15,0,0
"2631",2631,2017-12-18,0,0
"2632",2632,2017-12-19,182941.476960695,0
"2633",2633,2017-12-20,0,0
"2634",2634,2017-12-21,0,0
"2635",2635,2017-12-22,0,0
"2636",2636,2017-12-27,0,0
"2637",2637,2017-12-28,0,0
"2638",2638,2017-12-29,0,0
"2639",2639,2018-01-03,0,0
"2640",2640,2018-01-04,0,0
"2641",2641,2018-01-05,0,0
"2642",2642,2018-01-08,0,0
"2643",2643,2018-01-09,-42642.9511599985,0
"2644",2644,2018-01-10,0,0
"2645",2645,2018-01-11,0,0
"2646",2646,2018-01-12,0,0
"2647",2647,2018-01-16,69413.445013955,0
"2648",2648,2018-01-17,0,0
"2649",2649,2018-01-18,0,0
"2650",2650,2018-01-19,0,0
"2651",2651,2018-01-22,0,0
"2652",2652,2018-01-23,-45809.5667200005,0
"2653",2653,2018-01-24,0,0
"2654",2654,2018-01-25,0,0
"2655",2655,2018-01-26,0,0
"2656",2656,2018-01-29,0,0
"2657",2657,2018-01-30,311644.014117714,0
"2658",2658,2018-01-31,0,0
"2659",2659,2018-02-01,0,0
"2660",2660,2018-02-02,0,0
"2661",2661,2018-02-05,0,0
"2662",2662,2018-02-06,211800.403223343,0
"2663",2663,2018-02-07,0,0
"2664",2664,2018-02-08,0,0
"2665",2665,2018-02-09,0,0
"2666",2666,2018-02-12,0,0
"2667",2667,2018-02-13,-51511.3421311795,0
"2668",2668,2018-02-14,0,0
"2669",2669,2018-02-15,0,0
"2670",2670,2018-02-16,0,0
"2671",2671,2018-02-20,116120.744456459,0
"2672",2672,2018-02-21,0,0
"2673",2673,2018-02-22,0,0
"2674",2674,2018-02-23,0,0
"2675",2675,2018-02-26,0,0
"2676",2676,2018-02-27,322772.854595186,0
"2677",2677,2018-02-28,0,0
"2678",2678,2018-03-01,0,0
"2679",2679,2018-03-02,0,0
"2680",2680,2018-03-05,0,0
"2681",2681,2018-03-06,-57677.1448318421,0
"2682",2682,2018-03-07,0,0
"2683",2683,2018-03-08,0,0
"2684",2684,2018-03-09,0,0
"2685",2685,2018-03-12,0,0
"2686",2686,2018-03-13,181838.4177,0
"2687",2687,2018-03-14,0,0
"2688",2688,2018-03-15,0,0
"2689",2689,2018-03-16,0,0
"2690",2690,2018-03-19,0,0
"2691",2691,2018-03-20,39596.8197035231,0
"2692",2692,2018-03-21,0,0
"2693",2693,2018-03-22,0,0
"2694",2694,2018-03-23,0,0
"2695",2695,2018-03-26,0,0
"2696",2696,2018-03-27,79367.8258951787,0
"2697",2697,2018-03-28,0,0
"2698",2698,2018-03-29,0,0
"2699",2699,2018-04-03,146958.069182485,0
"2700",2700,2018-04-04,0,0
"2701",2701,2018-04-05,0,0
"2702",2702,2018-04-06,0,0
"2703",2703,2018-04-09,0,0
"2704",2704,2018-04-10,149246.249708997,0
"2705",2705,2018-04-11,0,0
"2706",2706,2018-04-12,0,0
"2707",2707,2018-04-13,0,0
"2708",2708,2018-04-16,0,0
"2709",2709,2018-04-17,-247567.250446526,0
"2710",2710,2018-04-18,0,0
"2711",2711,2018-04-19,0,0
"2712",2712,2018-04-20,0,0
"2713",2713,2018-04-23,0,0
"2714",2714,2018-04-24,296887.535570202,0
"2715",2715,2018-04-25,0,0
"2716",2716,2018-04-26,0,0
"2717",2717,2018-04-27,0,0
"2718",2718,2018-04-30,0,0
"2719",2719,2018-05-02,-34540.0380000001,0
"2720",2720,2018-05-03,0,0
"2721",2721,2018-05-04,0,0
"2722",2722,2018-05-07,0,0
"2723",2723,2018-05-08,-7695.58053838726,0
"2724",2724,2018-05-09,0,0
"2725",2725,2018-05-11,0,0
"2726",2726,2018-05-14,0,0
"2727",2727,2018-05-15,96387.3513599996,0
"2728",2728,2018-05-16,0,0
"2729",2729,2018-05-17,0,0
"2730",2730,2018-05-18,0,0
"2731",2731,2018-05-22,101674.003859999,0
"2732",2732,2018-05-23,0,0
"2733",2733,2018-05-24,0,0
"2734",2734,2018-05-25,0,0
"2735",2735,2018-05-29,-63004.984687733,0
"2736",2736,2018-05-30,0,0
"2737",2737,2018-05-31,0,0
"2738",2738,2018-06-01,0,0
"2739",2739,2018-06-04,0,0
"2740",2740,2018-06-05,-76942.2927391574,0
"2741",2741,2018-06-06,0,0
"2742",2742,2018-06-07,0,0
"2743",2743,2018-06-08,0,0
"2744",2744,2018-06-11,0,0
"2745",2745,2018-06-12,-37987.2019249843,0
"2746",2746,2018-06-13,0,0
"2747",2747,2018-06-14,0,0
"2748",2748,2018-06-15,0,0
"2749",2749,2018-06-18,0,0
"2750",2750,2018-06-19,-113891.248415413,0
"2751",2751,2018-06-20,0,0
"2752",2752,2018-06-21,0,0
"2753",2753,2018-06-22,0,0
"2754",2754,2018-06-25,0,0
"2755",2755,2018-06-26,-20756.1953387458,0
"2756",2756,2018-06-27,0,0
"2757",2757,2018-06-28,0,0
"2758",2758,2018-06-29,0,0
"2759",2759,2018-07-02,0,0
"2760",2760,2018-07-03,100999.688514094,0
"2761",2761,2018-07-05,0,0
"2762",2762,2018-07-06,0,0
"2763",2763,2018-07-09,0,0
"2764",2764,2018-07-10,-116162.44885049,0
"2765",2765,2018-07-11,0,0
"2766",2766,2018-07-12,0,0
"2767",2767,2018-07-13,0,0
"2768",2768,2018-07-16,0,0
"2769",2769,2018-07-17,-202395.381709557,0
"2770",2770,2018-07-18,0,0
"2771",2771,2018-07-19,0,0
"2772",2772,2018-07-20,0,0
"2773",2773,2018-07-23,0,0
"2774",2774,2018-07-24,-67215.6050717788,0
"2775",2775,2018-07-25,0,0
"2776",2776,2018-07-26,0,0
"2777",2777,2018-07-27,0,0
"2778",2778,2018-07-30,0,0
"2779",2779,2018-07-31,-164982.216459914,0
"2780",2780,2018-08-02,0,0
"2781",2781,2018-08-03,0,0
"2782",2782,2018-08-06,0,0
"2783",2783,2018-08-07,-82657.2572607482,0
"2784",2784,2018-08-08,0,0
"2785",2785,2018-08-09,0,0
"2786",2786,2018-08-10,0,0
"2787",2787,2018-08-13,0,0
"2788",2788,2018-08-14,43028.9274999607,0
"2789",2789,2018-08-15,0,0
"2790",2790,2018-08-16,0,0
"2791",2791,2018-08-17,0,0
"2792",2792,2018-08-20,0,0
"2793",2793,2018-08-21,71036.7633651935,0
"2794",2794,2018-08-22,0,0
"2795",2795,2018-08-23,0,0
"2796",2796,2018-08-24,0,0
"2797",2797,2018-08-27,0,0
"2798",2798,2018-08-28,49397.034276651,0
"2799",2799,2018-08-29,0,0
"2800",2800,2018-08-30,0,0
"2801",2801,2018-08-31,0,0
"2802",2802,2018-09-04,-125851.675690815,0
"2803",2803,2018-09-05,0,0
"2804",2804,2018-09-06,0,0
"2805",2805,2018-09-07,0,0
"2806",2806,2018-09-10,0,0
"2807",2807,2018-09-11,-93351.9826800012,0
"2808",2808,2018-09-12,0,0
"2809",2809,2018-09-13,0,0
"2810",2810,2018-09-14,0,0
"2811",2811,2018-09-17,0,0
"2812",2812,2018-09-18,18692.4831813956,0
"2813",2813,2018-09-19,0,0
"2814",2814,2018-09-20,0,0
"2815",2815,2018-09-21,0,0
"2816",2816,2018-09-24,0,0
"2817",2817,2018-09-25,-8418.45334126438,0
"2818",2818,2018-09-26,0,0
"2819",2819,2018-09-27,0,0
"2820",2820,2018-09-28,0,0
"2821",2821,2018-10-01,0,0
"2822",2822,2018-10-02,60655.6307647889,0
"2823",2823,2018-10-03,0,0
"2824",2824,2018-10-04,0,0
"2825",2825,2018-10-05,0,0
"2826",2826,2018-10-08,0,0
"2827",2827,2018-10-09,-12167.8517124732,0
"2828",2828,2018-10-10,0,0
"2829",2829,2018-10-11,0,0
"2830",2830,2018-10-12,0,0
"2831",2831,2018-10-15,0,0
"2832",2832,2018-10-16,662205.85974,0
"2833",2833,2018-10-17,0,0
"2834",2834,2018-10-18,0,0
"2835",2835,2018-10-19,0,0
"2836",2836,2018-10-22,0,0
"2837",2837,2018-10-23,-44622.7672399992,0
"2838",2838,2018-10-24,0,0
"2839",2839,2018-10-25,0,0
"2840",2840,2018-10-26,0,0
"2841",2841,2018-10-29,0,0
"2842",2842,2018-10-30,233757.216657018,0
"2843",2843,2018-10-31,0,0
"2844",2844,2018-11-01,0,0
"2845",2845,2018-11-02,0,0
"2846",2846,2018-11-05,0,0
"2847",2847,2018-11-06,79833.2836706684,0
"2848",2848,2018-11-07,0,0
"2849",2849,2018-11-08,0,0
"2850",2850,2018-11-09,0,0
"2851",2851,2018-11-12,0,0
"2852",2852,2018-11-13,-69183.5060672663,0
"2853",2853,2018-11-14,0,0
"2854",2854,2018-11-15,0,0
"2855",2855,2018-11-16,0,0
"2856",2856,2018-11-19,0,0
"2857",2857,2018-11-20,-377780.743571615,0
"2858",2858,2018-11-21,0,0
"2859",2859,2018-11-23,0,0
"2860",2860,2018-11-26,0,0
"2861",2861,2018-11-27,3966.88640646457,0
"2862",2862,2018-11-28,0,0
"2863",2863,2018-11-29,0,0
"2864",2864,2018-11-30,0,0
"2865",2865,2018-12-03,0,0
"2866",2866,2018-12-04,784416.100840001,0
"2867",2867,2018-12-06,0,0
"2868",2868,2018-12-07,0,0
"2869",2869,2018-12-10,0,0
"2870",2870,2018-12-11,158006.7826,0
"2871",2871,2018-12-12,0,0
"2872",2872,2018-12-13,0,0
"2873",2873,2018-12-14,0,0
"2874",2874,2018-12-17,0,0
"2875",2875,2018-12-18,-171018.937196368,0
"2876",2876,2018-12-19,0,0
"2877",2877,2018-12-20,0,0
"2878",2878,2018-12-21,0,0
"2879",2879,2018-12-27,0,0
"2880",2880,2018-12-28,0,0
"2881",2881,2019-01-03,0,0
"2882",2882,2019-01-04,0,0
"2883",2883,2019-01-07,0,0
"2884",2884,2019-01-08,-138855.455499046,0
"2885",2885,2019-01-09,0,0
"2886",2886,2019-01-10,0,0
"2887",2887,2019-01-11,0,0
"2888",2888,2019-01-14,0,0
"2889",2889,2019-01-15,-102326.315772422,0
"2890",2890,2019-01-16,0,0
"2891",2891,2019-01-17,0,0
"2892",2892,2019-01-18,0,0
"2893",2893,2019-01-22,180498.39848,0
"2894",2894,2019-01-23,0,0
"2895",2895,2019-01-24,0,0
"2896",2896,2019-01-25,0,0
"2897",2897,2019-01-28,0,0
"2898",2898,2019-01-29,-76143.8135600005,0
"2899",2899,2019-01-30,0,0
"2900",2900,2019-01-31,0,0
"2901",2901,2019-02-01,0,0
"2902",2902,2019-02-04,0,0
"2903",2903,2019-02-05,-288590.26644,0
"2904",2904,2019-02-06,0,0
"2905",2905,2019-02-07,0,0
"2906",2906,2019-02-08,0,0
"2907",2907,2019-02-11,0,0
"2908",2908,2019-02-12,-292223.599840982,0
"2909",2909,2019-02-13,0,0
"2910",2910,2019-02-14,0,0
"2911",2911,2019-02-15,0,0
"2912",2912,2019-02-19,-33757.6392800003,0
"2913",2913,2019-02-20,0,0
"2914",2914,2019-02-21,0,0
"2915",2915,2019-02-22,0,0
"2916",2916,2019-02-25,0,0
"2917",2917,2019-02-26,-64833.1171000011,0
"2918",2918,2019-02-27,0,0
"2919",2919,2019-02-28,0,0
"2920",2920,2019-03-01,0,0
"2921",2921,2019-03-04,0,0
"2922",2922,2019-03-05,-42447.0659000012,0
"2923",2923,2019-03-06,0,0
"2924",2924,2019-03-07,0,0
"2925",2925,2019-03-08,0,0
"2926",2926,2019-03-11,0,0
"2927",2927,2019-03-12,362.862079949125,0
"2928",2928,2019-03-13,0,0
"2929",2929,2019-03-14,0,0
"2930",2930,2019-03-15,0,0
"2931",2931,2019-03-18,0,0
"2932",2932,2019-03-19,-98854.9110170054,0
"2933",2933,2019-03-20,0,0
"2934",2934,2019-03-21,0,0
"2935",2935,2019-03-22,0,0
"2936",2936,2019-03-25,0,0
"2937",2937,2019-03-26,-46679.2259670241,0
"2938",2938,2019-03-27,0,0
"2939",2939,2019-03-28,0,0
"2940",2940,2019-03-29,0,0
"2941",2941,2019-04-01,0,0
"2942",2942,2019-04-02,-51360.3385948359,0
"2943",2943,2019-04-03,0,0
"2944",2944,2019-04-04,0,0
"2945",2945,2019-04-05,0,0
"2946",2946,2019-04-08,0,0
"2947",2947,2019-04-09,207428.784659999,0
"2948",2948,2019-04-10,0,0
"2949",2949,2019-04-11,0,0
"2950",2950,2019-04-12,0,0
"2951",2951,2019-04-15,0,0
"2952",2952,2019-04-16,-43580.8304199994,0
"2953",2953,2019-04-17,0,0
"2954",2954,2019-04-18,0,0
"2955",2955,2019-04-23,-202402.118910562,0
"2956",2956,2019-04-24,0,0
"2957",2957,2019-04-25,0,0
"2958",2958,2019-04-26,0,0
"2959",2959,2019-04-29,0,0
"2960",2960,2019-04-30,-128197.189699999,0
"2961",2961,2019-05-02,0,0
"2962",2962,2019-05-03,0,0
"2963",2963,2019-05-06,0,0
"2964",2964,2019-05-07,455801.341771656,0
"2965",2965,2019-05-08,0,0
"2966",2966,2019-05-09,0,0
"2967",2967,2019-05-10,0,0
"2968",2968,2019-05-13,0,0
"2969",2969,2019-05-14,363526.461100002,0
"2970",2970,2019-05-15,0,0
"2971",2971,2019-05-16,0,0
"2972",2972,2019-05-17,0,0
"2973",2973,2019-05-20,0,0
"2974",2974,2019-05-21,148714.023580955,0
"2975",2975,2019-05-22,0,0
"2976",2976,2019-05-23,0,0
"2977",2977,2019-05-24,0,0
"2978",2978,2019-05-28,-174345.762237318,0
"2979",2979,2019-05-29,0,0
"2980",2980,2019-05-31,0,0
"2981",2981,2019-06-03,0,0
"2982",2982,2019-06-04,581224.43894959,0
"2983",2983,2019-06-05,0,0
"2984",2984,2019-06-06,0,0
"2985",2985,2019-06-07,0,0
"2986",2986,2019-06-11,46090.2516734564,0
"2987",2987,2019-06-12,0,0
"2988",2988,2019-06-13,0,0
"2989",2989,2019-06-14,0,0
"2990",2990,2019-06-17,0,0
"2991",2991,2019-06-18,-367106.558708133,0
"2992",2992,2019-06-19,0,0
"2993",2993,2019-06-20,0,0
"2994",2994,2019-06-21,0,0
"2995",2995,2019-06-24,0,0
"2996",2996,2019-06-25,296514.248779999,0
"2997",2997,2019-06-26,0,0
"2998",2998,2019-06-27,0,0
"2999",2999,2019-06-28,0,0
"3000",3000,2019-07-01,0,0
"3001",3001,2019-07-02,-126922.833218664,0
"3002",3002,2019-07-03,0,0
"3003",3003,2019-07-05,0,0
"3004",3004,2019-07-08,0,0
"3005",3005,2019-07-09,-18559.768240001,0
"3006",3006,2019-07-10,0,0
"3007",3007,2019-07-11,0,0
"3008",3008,2019-07-12,0,0
"3009",3009,2019-07-15,0,0
